lcz_lib,lcz_code,insee,commune,expo_jour,expo_nuit,vulnerabilite_jour,vulnerabilite_nuit,surface,gid
Eau,LCZ G,69091,Givors,effet rafraîchissant,effet rafraîchissant,faible,faible,214,
Eau,LCZ G,69256,Vaulx-en-Velin,effet rafraîchissant,effet rafraîchissant,faible,faible,2,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Arbres denses,LCZ A,69207,Saint-Germain-au-Mont-d'Or,effet rafraîchissant,effet rafraîchissant,faible,faible,17671,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres épars,LCZ B,69081,Écully,faible,effet rafraîchissant,faible,faible,4414,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69063,Collonges-au-Mont-d'Or,effet rafraîchissant,effet rafraîchissant,faible,faible,1992,
Eau,LCZ G,69163,Quincieux,effet rafraîchissant,effet rafraîchissant,faible,faible,26,
Roche nue,,,,,,,,,
Eau,LCZ G,69202,Sainte-Foy-lès-Lyon,faible,effet rafraîchissant,moyen,faible,12,
Roche nue,,,,,,,,,
Eau,LCZ G,69276,Feyzin,effet rafraîchissant,effet rafraîchissant,faible,faible,189,
Roche nue,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69266,Villeurbanne,moyen,faible,moyen,moyen,919,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69207,Saint-Germain-au-Mont-d'Or,effet rafraîchissant,effet rafraîchissant,faible,faible,12217,
Roche nue,,,,,,,,,
Arbres épars,LCZ B,69271,Chassieu,moyen,faible,moyen,moyen,282396,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69244,Tassin-la-Demi-Lune,effet rafraîchissant,effet rafraîchissant,faible,faible,1184,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Arbres denses,LCZ A,69143,Neuville-sur-Saône,effet rafraîchissant,effet rafraîchissant,faible,faible,540,
Ensemble de maisons espacées,LCZ 6,69273,Corbas,moyen,faible,moyen,moyen,12754,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69283,Mions,moyen,faible,moyen,moyen,4042,
Grandes emprises tertiaires bâti bas,LCZ 8,69387,Lyon 7e Arrondissement,faible,effet rafraîchissant,moyen,faible,508,
Pelouses,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69296,Solaize,effet rafraîchissant,effet rafraîchissant,faible,faible,106,
Arbres denses,LCZ A,69290,Saint-Priest,effet rafraîchissant,effet rafraîchissant,faible,faible,87964,
Eau,LCZ G,69276,Feyzin,effet rafraîchissant,effet rafraîchissant,faible,faible,183,
Ensemble de maisons espacées,LCZ 6,69385,Lyon 5e Arrondissement,moyen,faible,moyen,moyen,4989,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69256,Vaulx-en-Velin,effet rafraîchissant,effet rafraîchissant,faible,faible,99,
Ensemble de maisons espacées,LCZ 6,69271,Chassieu,moyen,faible,moyen,moyen,4362,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Pelouses,,,,,,,,,
Eau,LCZ G,69202,Sainte-Foy-lès-Lyon,faible,effet rafraîchissant,moyen,faible,61,
Eau,LCZ G,69275,Décines-Charpieu,faible,effet rafraîchissant,moyen,faible,29,
Pelouses,,,,,,,,,
Arbres épars,LCZ B,69385,Lyon 5e Arrondissement,faible,effet rafraîchissant,faible,faible,2669,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Arbres denses,LCZ A,69275,Décines-Charpieu,effet rafraîchissant,effet rafraîchissant,faible,faible,14842,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69279,Jonage,effet rafraîchissant,effet rafraîchissant,faible,faible,3487,
Ensemble d'immeubles compact,LCZ 2,69096,Grigny,fort,fort,fort,fort,4452,
Pelouses,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69386,Lyon 6e Arrondissement,effet rafraîchissant,effet rafraîchissant,faible,faible,9998,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69273,Corbas,moyen,faible,moyen,moyen,6585,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Maisons éparses,,,,,,,,,
Arbres denses,LCZ A,69117,Lissieu,effet rafraîchissant,effet rafraîchissant,faible,faible,518,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69044,Charbonnières-les-Bains,effet rafraîchissant,effet rafraîchissant,faible,faible,126,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Arbres denses,LCZ A,69279,Jonage,faible,effet rafraîchissant,faible,faible,213,
Eau,LCZ G,69091,Givors,effet rafraîchissant,effet rafraîchissant,faible,faible,956,
Eau,LCZ G,69149,Oullins,effet rafraîchissant,effet rafraîchissant,faible,faible,25,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69386,Lyon 6e Arrondissement,effet rafraîchissant,effet rafraîchissant,faible,faible,162,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69091,Givors,effet rafraîchissant,effet rafraîchissant,faible,faible,218,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Arbres denses,LCZ A,69081,Écully,effet rafraîchissant,effet rafraîchissant,faible,faible,51470,
Ensemble de maisons espacées,LCZ 6,69259,Vénissieux,moyen,faible,moyen,moyen,2220,
Pelouses,,,,,,,,,
Arbres denses,LCZ A,69244,Tassin-la-Demi-Lune,effet rafraîchissant,effet rafraîchissant,faible,faible,27487,
Arbres épars,LCZ B,69389,Lyon 9e Arrondissement,faible,effet rafraîchissant,faible,faible,6326,
Arbres denses,LCZ A,69276,Feyzin,faible,effet rafraîchissant,faible,faible,29,
Eau,LCZ G,69278,Genay,faible,effet rafraîchissant,moyen,faible,289978,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Arbres épars,LCZ B,69085,Fleurieu-sur-Saône,faible,faible,moyen,moyen,7444,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Pelouses,,,,,,,,,
Arbres denses,LCZ A,69296,Solaize,effet rafraîchissant,effet rafraîchissant,faible,faible,552,
Ensemble de maisons espacées,LCZ 6,69266,Villeurbanne,moyen,faible,moyen,moyen,14240,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69266,Villeurbanne,effet rafraîchissant,effet rafraîchissant,faible,faible,352,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69034,Caluire-et-Cuire,fort,faible,fort,moyen,251,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69282,Meyzieu,effet rafraîchissant,effet rafraîchissant,faible,faible,120,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69034,Caluire-et-Cuire,faible,effet rafraîchissant,faible,faible,91,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69191,Saint-Cyr-au-Mont-d'Or,effet rafraîchissant,effet rafraîchissant,faible,moyen,148130,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69386,Lyon 6e Arrondissement,effet rafraîchissant,effet rafraîchissant,faible,faible,5086,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69205,Saint-Genis-les-Ollières,effet rafraîchissant,effet rafraîchissant,faible,faible,60091,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69260,Vernaison,effet rafraîchissant,effet rafraîchissant,faible,faible,26669,
Roche nue,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69292,Sathonay-Camp,moyen,faible,moyen,moyen,5387,
Arbres épars,LCZ B,69259,Vénissieux,faible,faible,faible,moyen,4462,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Pelouses,,,,,,,,,
Pelouses,,,,,,,,,
Eau,LCZ G,69163,Quincieux,effet rafraîchissant,effet rafraîchissant,faible,faible,30,
Pelouses,,,,,,,,,
Ensemble d'immeubles espacés,LCZ 5,69260,Vernaison,fort,moyen,moyen,moyen,3731,
Maisons éparses,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69389,Lyon 9e Arrondissement,fort,moyen,moyen,moyen,369,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69149,Oullins,effet rafraîchissant,effet rafraîchissant,faible,faible,15270,
Eau,LCZ G,69163,Quincieux,effet rafraîchissant,effet rafraîchissant,faible,faible,382,
Ensemble de tours espacées,LCZ 4,69266,Villeurbanne,moyen,moyen,moyen,fort,1109,
Eau,LCZ G,69275,Décines-Charpieu,faible,effet rafraîchissant,faible,faible,5121,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Ensemble de tours espacées,LCZ 4,69202,Sainte-Foy-lès-Lyon,moyen,fort,moyen,fort,6063,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69116,Limonest,effet rafraîchissant,effet rafraîchissant,faible,faible,3374,
Maisons éparses,,,,,,,,,
Arbres denses,LCZ A,69384,Lyon 4e Arrondissement,effet rafraîchissant,effet rafraîchissant,faible,faible,1698,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Arbres denses,LCZ A,69244,Tassin-la-Demi-Lune,effet rafraîchissant,effet rafraîchissant,faible,faible,10267,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Arbres denses,LCZ A,69250,La Tour-de-Salvagny,effet rafraîchissant,effet rafraîchissant,faible,faible,11323,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Arbres denses,LCZ A,69044,Charbonnières-les-Bains,effet rafraîchissant,effet rafraîchissant,faible,faible,305,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69081,Écully,faible,effet rafraîchissant,faible,faible,2,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69153,Poleymieux-au-Mont-d'Or,effet rafraîchissant,effet rafraîchissant,faible,faible,173581,
Eau,LCZ G,69256,Vaulx-en-Velin,effet rafraîchissant,effet rafraîchissant,faible,faible,22,
Eau,LCZ G,69278,Genay,faible,effet rafraîchissant,moyen,faible,186745,
Pelouses,,,,,,,,,
Eau,LCZ G,69091,Givors,effet rafraîchissant,effet rafraîchissant,faible,faible,79,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69282,Meyzieu,effet rafraîchissant,effet rafraîchissant,faible,faible,1,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Ensemble d'immeubles espacés,LCZ 5,69194,Saint-Didier-au-Mont-d'Or,faible,effet rafraîchissant,faible,faible,8942,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69081,Écully,effet rafraîchissant,effet rafraîchissant,faible,faible,1740,
Arbres denses,LCZ A,69153,Poleymieux-au-Mont-d'Or,effet rafraîchissant,effet rafraîchissant,faible,faible,127936,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69286,Rillieux-la-Pape,effet rafraîchissant,effet rafraîchissant,faible,faible,8,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Pelouses,,,,,,,,,
Ensemble de tours espacées,LCZ 4,69286,Rillieux-la-Pape,moyen,faible,fort,moyen,8450,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69293,Sathonay-Village,effet rafraîchissant,effet rafraîchissant,faible,faible,233,
Arbres denses,LCZ A,69163,Quincieux,effet rafraîchissant,effet rafraîchissant,faible,faible,378,
Ensemble de maisons espacées,LCZ 6,69279,Jonage,moyen,faible,moyen,moyen,10899,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69071,Curis-au-Mont-d'Or,effet rafraîchissant,effet rafraîchissant,faible,faible,55379,
Ensemble d'immeubles espacés,LCZ 5,69290,Saint-Priest,fort,moyen,moyen,moyen,1782,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69389,Lyon 9e Arrondissement,effet rafraîchissant,effet rafraîchissant,faible,faible,846,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Pelouses,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69296,Solaize,moyen,faible,moyen,moyen,1253,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres épars,LCZ B,69282,Meyzieu,moyen,faible,moyen,moyen,143584,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69207,Saint-Germain-au-Mont-d'Or,faible,effet rafraîchissant,moyen,faible,13,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69256,Vaulx-en-Velin,effet rafraîchissant,effet rafraîchissant,faible,faible,35,
Pelouses,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69033,Cailloux-sur-Fontaines,effet rafraîchissant,effet rafraîchissant,faible,faible,4627,
Arbres denses,LCZ A,69290,Saint-Priest,effet rafraîchissant,effet rafraîchissant,faible,faible,22236,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69091,Givors,faible,effet rafraîchissant,faible,faible,4,
Arbres denses,LCZ A,69091,Givors,effet rafraîchissant,effet rafraîchissant,faible,faible,607,
Arbres denses,LCZ A,69199,Saint-Fons,effet rafraîchissant,effet rafraîchissant,faible,faible,5295,
Grandes emprises tertiaires bâti bas,LCZ 8,69204,Saint-Genis-Laval,moyen,faible,moyen,moyen,3272,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69100,Irigny,effet rafraîchissant,effet rafraîchissant,faible,faible,136,
Eau,LCZ G,69256,Vaulx-en-Velin,effet rafraîchissant,effet rafraîchissant,faible,faible,13,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Grandes emprises tertiaires bâti bas,LCZ 8,69290,Saint-Priest,moyen,faible,moyen,moyen,182756,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69384,Lyon 4e Arrondissement,faible,effet rafraîchissant,faible,faible,10,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69278,Genay,effet rafraîchissant,effet rafraîchissant,faible,faible,106013,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69199,Saint-Fons,effet rafraîchissant,effet rafraîchissant,faible,faible,879,
Roche nue,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69149,Oullins,fort,fort,fort,fort,5899,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Maisons éparses,,,,,,,,,
Pelouses,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69091,Givors,effet rafraîchissant,effet rafraîchissant,faible,faible,32,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Eau,LCZ G,69091,Givors,effet rafraîchissant,effet rafraîchissant,faible,faible,262,
Maisons éparses,,,,,,,,,
Arbres denses,LCZ A,69273,Corbas,effet rafraîchissant,effet rafraîchissant,faible,faible,4885,
Roche nue,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69259,Vénissieux,moyen,faible,fort,fort,18820,
Arbres denses,LCZ A,69202,Sainte-Foy-lès-Lyon,effet rafraîchissant,effet rafraîchissant,faible,faible,3480,
Pelouses,,,,,,,,,
Arbres denses,LCZ A,69296,Solaize,effet rafraîchissant,effet rafraîchissant,faible,faible,1291,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69250,La Tour-de-Salvagny,effet rafraîchissant,effet rafraîchissant,faible,faible,23645,
Roche nue,,,,,,,,,
Arbres épars,LCZ B,69163,Quincieux,moyen,faible,moyen,moyen,65658,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69296,Solaize,effet rafraîchissant,effet rafraîchissant,faible,faible,7,
Pelouses,,,,,,,,,
Eau,LCZ G,69256,Vaulx-en-Velin,faible,effet rafraîchissant,moyen,faible,6504,
Arbres épars,LCZ B,69068,Couzon-au-Mont-d'Or,faible,faible,moyen,moyen,112564,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69204,Saint-Genis-Laval,effet rafraîchissant,effet rafraîchissant,faible,faible,41835,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69127,Marcy-l'Étoile,moyen,faible,moyen,moyen,6616,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69260,Vernaison,fort,moyen,fort,moyen,1113,
Eau,LCZ G,69296,Solaize,effet rafraîchissant,effet rafraîchissant,faible,faible,1,
Arbres épars,LCZ B,69034,Caluire-et-Cuire,faible,effet rafraîchissant,faible,faible,13257,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69069,Craponne,faible,effet rafraîchissant,moyen,faible,53,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69259,Vénissieux,effet rafraîchissant,effet rafraîchissant,faible,faible,29272,
Arbres denses,LCZ A,69256,Vaulx-en-Velin,effet rafraîchissant,effet rafraîchissant,faible,faible,19684,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69266,Villeurbanne,fort,fort,moyen,moyen,4472,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69116,Limonest,effet rafraîchissant,effet rafraîchissant,faible,faible,77405,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Arbres denses,LCZ A,69091,Givors,effet rafraîchissant,effet rafraîchissant,faible,faible,41833,
Arbres denses,LCZ A,69275,Décines-Charpieu,effet rafraîchissant,effet rafraîchissant,faible,faible,11404,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69384,Lyon 4e Arrondissement,effet rafraîchissant,faible,faible,faible,3841,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Eau,LCZ G,69256,Vaulx-en-Velin,faible,effet rafraîchissant,faible,faible,197821,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Eau,LCZ G,69163,Quincieux,effet rafraîchissant,effet rafraîchissant,faible,faible,4,
Maisons éparses,,,,,,,,,
Arbres épars,LCZ B,69259,Vénissieux,faible,effet rafraîchissant,faible,faible,1907,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres épars,LCZ B,69286,Rillieux-la-Pape,faible,faible,moyen,moyen,52925,
Pelouses,,,,,,,,,
Eau,LCZ G,69256,Vaulx-en-Velin,effet rafraîchissant,effet rafraîchissant,faible,faible,20,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69034,Caluire-et-Cuire,effet rafraîchissant,effet rafraîchissant,faible,moyen,4734,
Arbres denses,LCZ A,69386,Lyon 6e Arrondissement,effet rafraîchissant,effet rafraîchissant,faible,faible,2319,
Arbres denses,LCZ A,69278,Genay,faible,effet rafraîchissant,moyen,faible,8,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69286,Rillieux-la-Pape,moyen,faible,moyen,moyen,7185,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69152,Pierre-Bénite,moyen,faible,moyen,fort,6716,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69044,Charbonnières-les-Bains,effet rafraîchissant,effet rafraîchissant,faible,faible,9381,
Arbres épars,LCZ B,69163,Quincieux,moyen,faible,moyen,moyen,49474,
Eau,LCZ G,69275,Décines-Charpieu,effet rafraîchissant,effet rafraîchissant,faible,faible,172,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69091,Givors,effet rafraîchissant,effet rafraîchissant,faible,faible,387,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Eau,LCZ G,69256,Vaulx-en-Velin,effet rafraîchissant,effet rafraîchissant,faible,faible,249,
Maisons éparses,,,,,,,,,
Arbres denses,LCZ A,69081,Écully,effet rafraîchissant,faible,faible,faible,5548,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69081,Écully,effet rafraîchissant,effet rafraîchissant,faible,faible,1556,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69275,Décines-Charpieu,moyen,faible,moyen,moyen,8154,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres épars,LCZ B,69199,Saint-Fons,faible,faible,faible,moyen,3307,
Pelouses,,,,,,,,,
Pelouses,,,,,,,,,
Pelouses,,,,,,,,,
Arbres denses,LCZ A,69260,Vernaison,effet rafraîchissant,effet rafraîchissant,faible,faible,305811,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69282,Meyzieu,faible,effet rafraîchissant,faible,faible,6,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69116,Limonest,effet rafraîchissant,effet rafraîchissant,faible,faible,168,
Eau,LCZ G,69256,Vaulx-en-Velin,effet rafraîchissant,effet rafraîchissant,faible,faible,33,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Eau,LCZ G,69163,Quincieux,effet rafraîchissant,effet rafraîchissant,faible,faible,716,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Pelouses,,,,,,,,,
Arbres denses,LCZ A,69072,Dardilly,effet rafraîchissant,effet rafraîchissant,faible,faible,3197,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69142,La Mulatière,effet rafraîchissant,effet rafraîchissant,faible,faible,754,
Eau,LCZ G,69091,Givors,effet rafraîchissant,effet rafraîchissant,faible,faible,51,
Arbres épars,LCZ B,69276,Feyzin,faible,faible,faible,moyen,19007,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69085,Fleurieu-sur-Saône,effet rafraîchissant,effet rafraîchissant,faible,faible,26621,
Maisons éparses,,,,,,,,,
Grandes emprises tertiaires bâti bas,LCZ 8,69199,Saint-Fons,moyen,faible,moyen,moyen,1992,
Pelouses,,,,,,,,,
