lcz_lib;lcz_code;insee;commune;expo_jour;expo_nuit;vulnerabilite_jour;vulnerabilite_nuit;surface;gid
Roche nue, pavés, macadam;LCZ E;69127;Marcy-l'Étoile;moyen;faible;moyen;moyen;760,77;23598
Pelouses, praires, cultures;LCZ D;69089;Francheville;moyen;faible;moyen;moyen;236,16;23599
Roche nue, pavés, macadam;LCZ E;69163;Quincieux;moyen;faible;moyen;moyen;9575,73;23600
Maisons éparses, constructions isolées;LCZ 9;69046;Charly;moyen;faible;moyen;moyen;10734,05;23617
Eau;LCZ G;69096;Grigny;effet rafraîchissant;effet rafraîchissant;faible;faible;547,98;23618
Arbres denses;LCZ A;69044;Charbonnières-les-Bains;effet rafraîchissant;effet rafraîchissant;faible;faible;20529,86;23601
Roche nue, pavés, macadam;LCZ E;69283;Mions;moyen;faible;moyen;moyen;591,9;23602
Roche nue, pavés, macadam;LCZ E;69046;Charly;moyen;faible;moyen;moyen;15,39;23620
Arbres denses;LCZ A;69191;Saint-Cyr-au-Mont-d'Or;effet rafraîchissant;effet rafraîchissant;faible;faible;21596,96;23612
Eau;LCZ G;69276;Feyzin;effet rafraîchissant;effet rafraîchissant;faible;faible;13,03;23613
Roche nue, pavés, macadam;LCZ E;69091;Givors;moyen;faible;moyen;moyen;75,52;23614
Maisons éparses, constructions isolées;LCZ 9;69089;Francheville;moyen;faible;moyen;moyen;3903,02;23615
Roche nue, pavés, macadam;LCZ E;69266;Villeurbanne;moyen;faible;moyen;moyen;144,14;23616
Grandes emprises tertiaires bâti bas;LCZ 8;69029;Bron;moyen;faible;moyen;moyen;11956,26;23667
Pelouses, praires, cultures;LCZ D;69260;Vernaison;moyen;faible;moyen;moyen;55771,86;23621
Pelouses, praires, cultures;LCZ D;69149;Oullins;moyen;effet rafraîchissant;moyen;faible;2873,4;23622
Roche nue, pavés, macadam;LCZ E;69383;Lyon 3e Arrondissement;moyen;faible;moyen;moyen;9383,89;23623
Roche nue, pavés, macadam;LCZ E;69387;Lyon 7e Arrondissement;moyen;faible;moyen;moyen;34,73;23624
Roche nue, pavés, macadam;LCZ E;69149;Oullins;moyen;faible;moyen;moyen;53,55;23625
Pelouses, praires, cultures;LCZ D;69081;Écully;moyen;faible;moyen;moyen;1470,46;23626
Roche nue, pavés, macadam;LCZ E;69072;Dardilly;moyen;faible;moyen;moyen;1185,64;23627
Roche nue, pavés, macadam;LCZ E;69091;Givors;moyen;faible;moyen;moyen;623,76;23628
Arbres épars;LCZ B;69382;Lyon 2e Arrondissement;faible;faible;faible;faible;4804,62;23629
Eau;LCZ G;69282;Meyzieu;faible;effet rafraîchissant;moyen;faible;573,77;23630
Roche nue, pavés, macadam;LCZ E;69194;Saint-Didier-au-Mont-d'Or;moyen;faible;moyen;moyen;2,53;23760
Roche nue, pavés, macadam;LCZ E;69384;Lyon 4e Arrondissement;moyen;faible;moyen;moyen;298,02;23631
Eau;LCZ G;69279;Jonage;effet rafraîchissant;effet rafraîchissant;faible;faible;1,14;23632
Roche nue, pavés, macadam;LCZ E;69149;Oullins;moyen;faible;moyen;moyen;775,42;23633
Roche nue, pavés, macadam;LCZ E;69199;Saint-Fons;moyen;faible;moyen;moyen;1011,35;23634
Arbres épars;LCZ B;69383;Lyon 3e Arrondissement;faible;effet rafraîchissant;faible;faible;6963,82;23635
Roche nue, pavés, macadam;LCZ E;69384;Lyon 4e Arrondissement;moyen;faible;moyen;moyen;1388,36;23636
Maisons éparses, constructions isolées;LCZ 9;69089;Francheville;moyen;faible;moyen;moyen;2765,85;23637
Roche nue, pavés, macadam;LCZ E;69072;Dardilly;moyen;faible;moyen;moyen;15369,31;23638
Eau;LCZ G;69256;Vaulx-en-Velin;faible;effet rafraîchissant;faible;faible;2119,58;23639
Arbres épars;LCZ B;69259;Vénissieux;moyen;faible;moyen;moyen;51275,87;23640
Ensemble de maisons espacées;LCZ 6;69168;Rochetaillée-sur-Saône;moyen;faible;moyen;moyen;6707,75;23641
Eau;LCZ G;69286;Rillieux-la-Pape;effet rafraîchissant;effet rafraîchissant;faible;faible;129,09;23642
Roche nue, pavés, macadam;LCZ E;69273;Corbas;moyen;faible;moyen;moyen;7152,97;23643
Arbres denses;LCZ A;69250;La Tour-de-Salvagny;faible;effet rafraîchissant;faible;faible;20,19;23668
Roche nue, pavés, macadam;LCZ E;69199;Saint-Fons;moyen;faible;moyen;moyen;3715,06;23669
Maisons éparses, constructions isolées;LCZ 9;69290;Saint-Priest;moyen;faible;moyen;moyen;25470,7;23644
Arbres denses;LCZ A;69271;Chassieu;effet rafraîchissant;effet rafraîchissant;faible;faible;858,38;23645
Pelouses, praires, cultures;LCZ D;69256;Vaulx-en-Velin;moyen;effet rafraîchissant;moyen;faible;1,35;23646
Roche nue, pavés, macadam;LCZ E;69259;Vénissieux;moyen;faible;moyen;moyen;3965,33;23647
Arbres denses;LCZ A;69256;Vaulx-en-Velin;effet rafraîchissant;effet rafraîchissant;faible;faible;4344,32;23648
Arbres épars;LCZ B;69029;Bron;moyen;faible;moyen;faible;4319,12;23649
Roche nue, pavés, macadam;LCZ E;69256;Vaulx-en-Velin;moyen;effet rafraîchissant;moyen;faible;289,77;23650
Roche nue, pavés, macadam;LCZ E;69290;Saint-Priest;moyen;faible;moyen;moyen;551,34;23651
Roche nue, pavés, macadam;LCZ E;69096;Grigny;moyen;faible;moyen;moyen;840,19;23652
Arbres denses;LCZ A;69389;Lyon 9e Arrondissement;effet rafraîchissant;effet rafraîchissant;faible;faible;3680,43;23653
Roche nue, pavés, macadam;LCZ E;69387;Lyon 7e Arrondissement;moyen;faible;moyen;moyen;433,01;23654
Roche nue, pavés, macadam;LCZ E;69163;Quincieux;moyen;faible;moyen;moyen;7503,85;23655
Roche nue, pavés, macadam;LCZ E;69029;Bron;moyen;faible;moyen;moyen;5533,26;23656
Roche nue, pavés, macadam;LCZ E;69389;Lyon 9e Arrondissement;moyen;faible;moyen;moyen;9,04;23657
Roche nue, pavés, macadam;LCZ E;69385;Lyon 5e Arrondissement;moyen;faible;moyen;moyen;242,61;23658
Arbres denses;LCZ A;69116;Limonest;effet rafraîchissant;effet rafraîchissant;faible;faible;12059,61;23659
Ensemble de maisons espacées;LCZ 6;69029;Bron;moyen;faible;moyen;moyen;14259,21;23660
Maisons éparses, constructions isolées;LCZ 9;69044;Charbonnières-les-Bains;effet rafraîchissant;effet rafraîchissant;faible;faible;230,16;23661
Arbres denses;LCZ A;69275;Décines-Charpieu;effet rafraîchissant;effet rafraîchissant;faible;faible;1812,78;23662
Roche nue, pavés, macadam;LCZ E;69127;Marcy-l'Étoile;moyen;faible;moyen;moyen;1817,57;23663
Maisons éparses, constructions isolées;LCZ 9;69199;Saint-Fons;moyen;faible;moyen;moyen;1580,1;23664
Roche nue, pavés, macadam;LCZ E;69003;Albigny-sur-Saône;moyen;faible;moyen;moyen;762,65;23665
Roche nue, pavés, macadam;LCZ E;69091;Givors;moyen;faible;moyen;moyen;198,97;23666
Eau;LCZ G;69256;Vaulx-en-Velin;effet rafraîchissant;effet rafraîchissant;faible;faible;24,5;23804
Arbres denses;LCZ A;69388;Lyon 8e Arrondissement;faible;effet rafraîchissant;faible;faible;1419,87;23670
Roche nue, pavés, macadam;LCZ E;69250;La Tour-de-Salvagny;moyen;faible;moyen;moyen;61,77;23671
Roche nue, pavés, macadam;LCZ E;69072;Dardilly;moyen;faible;moyen;moyen;450,77;23672
Ensemble de maisons espacées;LCZ 6;69194;Saint-Didier-au-Mont-d'Or;moyen;faible;moyen;moyen;1634,26;23673
Ensemble d'immeubles compact;LCZ 2;69034;Caluire-et-Cuire;fort;faible;fort;moyen;375,13;23674
Roche nue, pavés, macadam;LCZ E;69387;Lyon 7e Arrondissement;moyen;faible;moyen;moyen;1744,9;23675
Roche nue, pavés, macadam;LCZ E;69389;Lyon 9e Arrondissement;moyen;faible;moyen;moyen;1005,25;23676
Roche nue, pavés, macadam;LCZ E;69271;Chassieu;moyen;faible;moyen;moyen;5257,58;23677
Roche nue, pavés, macadam;LCZ E;69259;Vénissieux;moyen;faible;moyen;moyen;222,9;23678
Ensemble d'immeubles compact;LCZ 2;69388;Lyon 8e Arrondissement;fort;fort;moyen;moyen;3055,22;23679
Roche nue, pavés, macadam;LCZ E;69286;Rillieux-la-Pape;moyen;faible;moyen;moyen;7881,16;23680
Roche nue, pavés, macadam;LCZ E;69290;Saint-Priest;moyen;faible;moyen;moyen;389,71;23681
Maisons éparses, constructions isolées;LCZ 9;69256;Vaulx-en-Velin;moyen;faible;moyen;moyen;5043,91;23682
Pelouses, praires, cultures;LCZ D;69100;Irigny;moyen;faible;moyen;moyen;1552,07;23683
Roche nue, pavés, macadam;LCZ E;69199;Saint-Fons;moyen;faible;moyen;moyen;610,53;23684
Roche nue, pavés, macadam;LCZ E;69259;Vénissieux;moyen;faible;moyen;moyen;1229,44;23685
Roche nue, pavés, macadam;LCZ E;69127;Marcy-l'Étoile;moyen;faible;moyen;moyen;1683,29;23688
Eau;LCZ G;69163;Quincieux;effet rafraîchissant;effet rafraîchissant;faible;faible;4,88;23689
Roche nue, pavés, macadam;LCZ E;69266;Villeurbanne;moyen;faible;moyen;moyen;854,66;23690
Roche nue, pavés, macadam;LCZ E;69029;Bron;moyen;faible;moyen;moyen;362,28;23691
Pelouses, praires, cultures;LCZ D;69100;Irigny;moyen;faible;moyen;moyen;2455,02;23692
Arbres denses;LCZ A;69091;Givors;effet rafraîchissant;effet rafraîchissant;faible;faible;638,28;23693
Roche nue, pavés, macadam;LCZ E;69152;Pierre-Bénite;moyen;faible;moyen;moyen;1255,61;23694
Ensemble d'immeubles compact;LCZ 2;69266;Villeurbanne;fort;fort;fort;fort;3163,07;23695
Roche nue, pavés, macadam;LCZ E;69088;Fontaines-sur-Saône;moyen;faible;moyen;moyen;166,32;23696
Eau;LCZ G;69163;Quincieux;effet rafraîchissant;effet rafraîchissant;faible;faible;517,68;23697
Pelouses, praires, cultures;LCZ D;69096;Grigny;moyen;faible;moyen;moyen;3596,17;23698
Eau;LCZ G;69266;Villeurbanne;faible;effet rafraîchissant;faible;faible;329,81;23699
Roche nue, pavés, macadam;LCZ E;69256;Vaulx-en-Velin;moyen;faible;moyen;moyen;29,41;23819
Maisons éparses, constructions isolées;LCZ 9;69069;Craponne;moyen;faible;moyen;moyen;100791,03;23686
Arbres denses;LCZ A;69266;Villeurbanne;effet rafraîchissant;effet rafraîchissant;faible;faible;675,96;23687
Roche nue, pavés, macadam;LCZ E;69387;Lyon 7e Arrondissement;moyen;faible;moyen;moyen;3104,27;23700
Roche nue, pavés, macadam;LCZ E;69081;Écully;moyen;faible;moyen;moyen;436,64;23701
Roche nue, pavés, macadam;LCZ E;69127;Marcy-l'Étoile;moyen;faible;moyen;moyen;309,65;23702
Roche nue, pavés, macadam;LCZ E;69034;Caluire-et-Cuire;moyen;faible;moyen;moyen;177,02;23703
Ensemble de maisons espacées;LCZ 6;69273;Corbas;moyen;moyen;moyen;moyen;1102,14;23704
Roche nue, pavés, macadam;LCZ E;69256;Vaulx-en-Velin;moyen;faible;moyen;moyen;198,53;23705
Pelouses, praires, cultures;LCZ D;69091;Givors;moyen;faible;moyen;moyen;4875,59;23706
Arbres épars;LCZ B;69191;Saint-Cyr-au-Mont-d'Or;moyen;faible;moyen;moyen;13821,96;23707
Pelouses, praires, cultures;LCZ D;69386;Lyon 6e Arrondissement;moyen;effet rafraîchissant;moyen;faible;22,98;23708
Roche nue, pavés, macadam;LCZ E;69290;Saint-Priest;moyen;faible;moyen;moyen;170,59;23709
Arbres denses;LCZ A;69117;Lissieu;effet rafraîchissant;effet rafraîchissant;faible;faible;7841,77;23710
Roche nue, pavés, macadam;LCZ E;69389;Lyon 9e Arrondissement;moyen;faible;moyen;moyen;23,72;23711
Eau;LCZ G;69163;Quincieux;effet rafraîchissant;effet rafraîchissant;faible;faible;7,66;23712
Pelouses, praires, cultures;LCZ D;69276;Feyzin;moyen;faible;moyen;moyen;17014,39;23713
Eau;LCZ G;69266;Villeurbanne;effet rafraîchissant;effet rafraîchissant;faible;faible;400,0;23725
Roche nue, pavés, macadam;LCZ E;69271;Chassieu;moyen;faible;moyen;moyen;126,55;23726
Roche nue, pavés, macadam;LCZ E;69194;Saint-Didier-au-Mont-d'Or;moyen;faible;moyen;moyen;121,22;23747
Arbres denses;LCZ A;69100;Irigny;effet rafraîchissant;effet rafraîchissant;faible;faible;7499,39;23714
Ensemble de maisons espacées;LCZ 6;69273;Corbas;moyen;faible;moyen;moyen;26964,98;23715
Roche nue, pavés, macadam;LCZ E;69266;Villeurbanne;moyen;faible;moyen;moyen;144,76;23716
Pelouses, praires, cultures;LCZ D;69096;Grigny;moyen;effet rafraîchissant;moyen;faible;4,84;23717
Roche nue, pavés, macadam;LCZ E;69029;Bron;moyen;faible;moyen;moyen;2,54;23718
Roche nue, pavés, macadam;LCZ E;69089;Francheville;moyen;faible;moyen;moyen;39,47;23719
Roche nue, pavés, macadam;LCZ E;69388;Lyon 8e Arrondissement;moyen;faible;moyen;moyen;1001,35;23720
Arbres denses;LCZ A;69259;Vénissieux;faible;effet rafraîchissant;faible;faible;3,69;23721
Roche nue, pavés, macadam;LCZ E;69116;Limonest;moyen;faible;moyen;moyen;134,58;23722
Roche nue, pavés, macadam;LCZ E;69266;Villeurbanne;moyen;faible;moyen;moyen;5292,66;23723
Ensemble de maisons espacées;LCZ 6;69276;Feyzin;moyen;faible;fort;moyen;1582,83;23724
Ensemble d'immeubles compact;LCZ 2;69029;Bron;fort;moyen;moyen;moyen;2426,92;23727
Roche nue, pavés, macadam;LCZ E;69204;Saint-Genis-Laval;moyen;faible;moyen;moyen;20,42;23728
Roche nue, pavés, macadam;LCZ E;69152;Pierre-Bénite;moyen;faible;moyen;moyen;30602,33;23729
Arbres denses;LCZ A;69286;Rillieux-la-Pape;faible;effet rafraîchissant;faible;faible;83,1;23730
Eau;LCZ G;69163;Quincieux;effet rafraîchissant;effet rafraîchissant;faible;faible;91,45;23731
Arbres épars;LCZ B;69244;Tassin-la-Demi-Lune;faible;effet rafraîchissant;faible;faible;2575,59;23732
Pelouses, praires, cultures;LCZ D;69279;Jonage;moyen;effet rafraîchissant;moyen;faible;71728,75;23733
Roche nue, pavés, macadam;LCZ E;69275;Décines-Charpieu;moyen;faible;moyen;moyen;2962,83;23734
Maisons éparses, constructions isolées;LCZ 9;69282;Meyzieu;moyen;faible;moyen;moyen;7844,09;23735
Ensemble d'immeubles compact;LCZ 2;69152;Pierre-Bénite;fort;moyen;moyen;moyen;33453,26;23740
Pelouses, praires, cultures;LCZ D;69100;Irigny;moyen;effet rafraîchissant;moyen;faible;32,86;23741
Roche nue, pavés, macadam;LCZ E;69149;Oullins;moyen;moyen;moyen;moyen;477,3;23742
Roche nue, pavés, macadam;LCZ E;69199;Saint-Fons;moyen;faible;moyen;moyen;345,9;23748
Roche nue, pavés, macadam;LCZ E;69207;Saint-Germain-au-Mont-d'Or;moyen;faible;moyen;moyen;147,93;23783
Roche nue, pavés, macadam;LCZ E;69081;Écully;moyen;faible;moyen;moyen;85938,46;23736
Roche nue, pavés, macadam;LCZ E;69382;Lyon 2e Arrondissement;moyen;faible;moyen;moyen;340,33;23737
Roche nue, pavés, macadam;LCZ E;69163;Quincieux;moyen;faible;moyen;moyen;175,57;23738
Roche nue, pavés, macadam;LCZ E;69266;Villeurbanne;moyen;faible;moyen;moyen;289,52;23739
Pelouses, praires, cultures;LCZ D;69033;Cailloux-sur-Fontaines;moyen;faible;moyen;moyen;112,13;23746
Eau;LCZ G;69282;Meyzieu;faible;effet rafraîchissant;faible;faible;177941,48;23743
Arbres denses;LCZ A;69244;Tassin-la-Demi-Lune;effet rafraîchissant;effet rafraîchissant;faible;faible;8432,1;23744
Pelouses, praires, cultures;LCZ D;69279;Jonage;moyen;effet rafraîchissant;moyen;faible;25,97;23745
Pelouses, praires, cultures;LCZ D;69202;Sainte-Foy-lès-Lyon;moyen;faible;moyen;moyen;1466,63;23749
Arbres denses;LCZ A;69089;Francheville;effet rafraîchissant;effet rafraîchissant;faible;faible;15721,23;23750
Pelouses, praires, cultures;LCZ D;69063;Collonges-au-Mont-d'Or;moyen;effet rafraîchissant;moyen;faible;20,21;23751
Roche nue, pavés, macadam;LCZ E;69063;Collonges-au-Mont-d'Or;moyen;faible;fort;moyen;10407,46;23752
Roche nue, pavés, macadam;LCZ E;69040;Champagne-au-Mont-d'Or;moyen;faible;moyen;moyen;1892,87;23753
Eau;LCZ G;69256;Vaulx-en-Velin;effet rafraîchissant;effet rafraîchissant;faible;faible;47,1;23754
Eau;LCZ G;69273;Corbas;faible;effet rafraîchissant;moyen;faible;3456,39;23755
Maisons éparses, constructions isolées;LCZ 9;69142;La Mulatière;moyen;faible;moyen;moyen;23373,74;23756
Arbres denses;LCZ A;69279;Jonage;effet rafraîchissant;effet rafraîchissant;faible;faible;15090,03;23761
Roche nue, pavés, macadam;LCZ E;69116;Limonest;moyen;faible;moyen;moyen;313,49;23762
Ensemble d'immeubles compact;LCZ 2;69116;Limonest;fort;fort;moyen;moyen;911,68;23763
Arbres denses;LCZ A;69191;Saint-Cyr-au-Mont-d'Or;effet rafraîchissant;effet rafraîchissant;faible;faible;170,55;23764
Eau;LCZ G;69382;Lyon 2e Arrondissement;faible;effet rafraîchissant;moyen;faible;104834,26;23765
Roche nue, pavés, macadam;LCZ E;69387;Lyon 7e Arrondissement;moyen;faible;moyen;moyen;247,8;23766
Roche nue, pavés, macadam;LCZ E;69389;Lyon 9e Arrondissement;moyen;faible;moyen;moyen;398,61;23767
Ensemble de maisons espacées;LCZ 6;69199;Saint-Fons;moyen;faible;moyen;moyen;10369,04;23784
Roche nue, pavés, macadam;LCZ E;69116;Limonest;moyen;faible;moyen;moyen;180,3;23785
Arbres denses;LCZ A;69204;Saint-Genis-Laval;effet rafraîchissant;effet rafraîchissant;faible;faible;4083,94;23768
Roche nue, pavés, macadam;LCZ E;69204;Saint-Genis-Laval;moyen;faible;moyen;moyen;119,46;23769
Roche nue, pavés, macadam;LCZ E;69383;Lyon 3e Arrondissement;moyen;faible;moyen;moyen;44,69;23770
Roche nue, pavés, macadam;LCZ E;69040;Champagne-au-Mont-d'Or;moyen;faible;moyen;moyen;2409,44;23771
Pelouses, praires, cultures;LCZ D;69282;Meyzieu;moyen;effet rafraîchissant;moyen;faible;50,04;23772
Eau;LCZ G;69085;Fleurieu-sur-Saône;faible;effet rafraîchissant;moyen;faible;2680,86;23773
Arbres épars;LCZ B;69283;Mions;effet rafraîchissant;effet rafraîchissant;faible;faible;9037,29;23774
Roche nue, pavés, macadam;LCZ E;69290;Saint-Priest;moyen;faible;moyen;moyen;320,88;23775
Roche nue, pavés, macadam;LCZ E;69290;Saint-Priest;moyen;faible;moyen;moyen;855,53;23776
Roche nue, pavés, macadam;LCZ E;69091;Givors;moyen;faible;moyen;moyen;124,79;23777
Eau;LCZ G;69283;Mions;faible;effet rafraîchissant;moyen;faible;12519,14;23778
Roche nue, pavés, macadam;LCZ E;69259;Vénissieux;moyen;faible;moyen;moyen;1315,53;23779
Roche nue, pavés, macadam;LCZ E;69072;Dardilly;moyen;faible;moyen;moyen;117,03;23780
Roche nue, pavés, macadam;LCZ E;69091;Givors;moyen;faible;moyen;moyen;415,66;23781
Roche nue, pavés, macadam;LCZ E;69259;Vénissieux;moyen;faible;moyen;moyen;83,17;23782
Arbres denses;LCZ A;69117;Lissieu;effet rafraîchissant;effet rafraîchissant;faible;faible;32,28;23794
Roche nue, pavés, macadam;LCZ E;69116;Limonest;moyen;faible;moyen;moyen;56,39;23786
Pelouses, praires, cultures;LCZ D;69256;Vaulx-en-Velin;moyen;faible;moyen;moyen;15724,15;23787
Eau;LCZ G;69286;Rillieux-la-Pape;effet rafraîchissant;effet rafraîchissant;faible;faible;24,6;23788
Arbres denses;LCZ A;69286;Rillieux-la-Pape;faible;effet rafraîchissant;faible;faible;258,06;23789
Roche nue, pavés, macadam;LCZ E;69100;Irigny;moyen;faible;moyen;moyen;2310,6;23790
Roche nue, pavés, macadam;LCZ E;69266;Villeurbanne;moyen;faible;moyen;moyen;10,77;23791
Pelouses, praires, cultures;LCZ D;69282;Meyzieu;moyen;faible;moyen;moyen;10120,84;23792
Pelouses, praires, cultures;LCZ D;69204;Saint-Genis-Laval;moyen;faible;moyen;moyen;1849,42;23793
Roche nue, pavés, macadam;LCZ E;69143;Neuville-sur-Saône;moyen;faible;moyen;moyen;113,0;23798
Pelouses, praires, cultures;LCZ D;69089;Francheville;moyen;faible;moyen;moyen;77219,16;23799
Roche nue, pavés, macadam;LCZ E;69276;Feyzin;moyen;faible;moyen;moyen;452,94;23800
Roche nue, pavés, macadam;LCZ E;69275;Décines-Charpieu;moyen;faible;moyen;moyen;437,96;23801
Roche nue, pavés, macadam;LCZ E;69117;Lissieu;moyen;faible;moyen;moyen;2,22;23802
Arbres épars;LCZ B;69143;Neuville-sur-Saône;faible;effet rafraîchissant;moyen;faible;11137,48;23803
Pelouses, praires, cultures;LCZ D;69259;Vénissieux;moyen;faible;moyen;moyen;4725,02;23805
Ensemble d'immeubles compact;LCZ 2;69204;Saint-Genis-Laval;fort;moyen;moyen;moyen;89,01;23806
Roche nue, pavés, macadam;LCZ E;69194;Saint-Didier-au-Mont-d'Or;moyen;faible;moyen;moyen;90,19;23807
Arbres denses;LCZ A;69244;Tassin-la-Demi-Lune;effet rafraîchissant;effet rafraîchissant;faible;faible;3851,36;23808
Pelouses, praires, cultures;LCZ D;69278;Genay;moyen;effet rafraîchissant;moyen;faible;17,23;23809
Roche nue, pavés, macadam;LCZ E;69029;Bron;moyen;faible;moyen;moyen;8958,21;23810
Ensemble d'immeubles espacés;LCZ 5;69290;Saint-Priest;fort;faible;moyen;moyen;7343,44;23811
Ensemble de tours espacées;LCZ 4;69389;Lyon 9e Arrondissement;moyen;moyen;moyen;moyen;4051,12;23812
Grandes emprises tertiaires bâti bas;LCZ 8;69087;Fontaines-Saint-Martin;moyen;faible;moyen;moyen;3810,71;23813
Roche nue, pavés, macadam;LCZ E;69382;Lyon 2e Arrondissement;moyen;faible;moyen;moyen;483,14;23814
Roche nue, pavés, macadam;LCZ E;69204;Saint-Genis-Laval;moyen;faible;moyen;moyen;691,24;23815
Arbres denses;LCZ A;69384;Lyon 4e Arrondissement;effet rafraîchissant;effet rafraîchissant;faible;faible;931,41;23816
Roche nue, pavés, macadam;LCZ E;69387;Lyon 7e Arrondissement;moyen;faible;moyen;moyen;1937,22;23817
Pelouses, praires, cultures;LCZ D;69117;Lissieu;moyen;faible;moyen;moyen;244,26;23818
Roche nue, pavés, macadam;LCZ E;69081;Écully;moyen;faible;moyen;moyen;798,39;23820
Roche nue, pavés, macadam;LCZ E;69275;Décines-Charpieu;moyen;faible;moyen;moyen;633,06;23821
Pelouses, praires, cultures;LCZ D;69207;Saint-Germain-au-Mont-d'Or;moyen;faible;moyen;moyen;19236,88;23822
Roche nue, pavés, macadam;LCZ E;69068;Couzon-au-Mont-d'Or;moyen;faible;moyen;moyen;579,03;23823
Roche nue, pavés, macadam;LCZ E;69029;Bron;moyen;faible;moyen;moyen;1,25;23824
Roche nue, pavés, macadam;LCZ E;69388;Lyon 8e Arrondissement;moyen;faible;moyen;moyen;138,49;23825
Roche nue, pavés, macadam;LCZ E;69275;Décines-Charpieu;moyen;faible;moyen;moyen;106,37;23826
Ensemble de maisons espacées;LCZ 6;69259;Vénissieux;moyen;faible;moyen;moyen;8627,57;23827
Roche nue, pavés, macadam;LCZ E;69029;Bron;moyen;faible;moyen;moyen;885,08;23841
Roche nue, pavés, macadam;LCZ E;69282;Meyzieu;moyen;faible;moyen;moyen;451,31;23842
Arbres denses;LCZ A;69386;Lyon 6e Arrondissement;effet rafraîchissant;effet rafraîchissant;faible;faible;3324,01;23828
Ensemble de maisons compact;LCZ 3;69081;Écully;moyen;faible;moyen;moyen;505,34;23829
